index,name,geometry,point_lon,point_lat
8723,Lordswood Community Healthy Living Centre,POINT (0.5445025740984176 51.33421121623341),0.544502574,51.33421122
8724,Pendeford Health Centre,POINT (-2.14529040149208 52.62307662676207),-2.145290401,52.62307663
8725,White City Health Centre,POINT (-0.2316677318056073 51.51066577189243),-0.231667732,51.51066577
8726,Feilding Palmer Community Hospital,POINT (-1.197800158917922 52.45786333073566),-1.197800159,52.45786333
8727,Community Nurses Office,POINT (-1.204341965822937 53.4235290003238),-1.204341966,53.423529
8728,Community Nurses Office,POINT (-0.7257059129515804 51.35044999838844),-0.725705913,51.35045
8729,Picton Neighbourhood Health & Childrens Centre,POINT (-2.94166029790107 53.39871643560758),-2.941660298,53.39871644
8730,Cancer Multidisciplinary Diagnostic Centre,POINT (-0.0737495413658347 51.61309422251306),-0.073749541,51.61309422
8731,Cancer Multidisciplinary Diagnostic Centre - UCH,POINT (-0.1369105257878111 51.52489077226665),-0.136910526,51.52489077
8732,Cancer Multidisciplinary Diagnostic Centre,POINT (0.6886103384055922 51.55383948199891),0.688610338,51.55383948
8733,Cancer Multidisciplinary Diagnostic Centre,POINT (0.1790265302791869 51.56865112490691),0.17902653,51.56865112
8734,Cancer Multidisciplinary Diagnostic Centre,POINT (-0.1653236163404812 51.55322418127245),-0.165323616,51.55322418
8735,Cancer Multidisciplinary Diagnostic Centre,POINT (-1.521348065898845 53.80800591792791),-1.521348066,53.80800592
8736,Cancer Multidisciplinary Diagnostic Centre,POINT (-1.962694618058067 53.89801500693892),-1.962694618,53.89801501
8737,Cancer Multidisciplinary Diagnostic Centre,POINT (-2.293184889886663 53.38792104186189),-2.29318489,53.38792104
8738,Bradwell Community Hospital,POINT (-2.238687458460014 53.03947337022438),-2.238687458,53.03947337
8739,Child & Adolescent Mental Health,POINT (0.0182142384750913 51.40765750047932),0.018214238,51.4076575
8740,Alderney Hospital,POINT (-1.940985651135136 50.74970531050849),-1.940985651,50.74970531
8741,Tesco in-store Pharmacy,POINT (-0.185730030230169 51.16836757941775),-0.18573003,51.16836758
8742,Joint Equipment Loan Store,POINT (-1.606059356630198 55.09979625452365),-1.606059357,55.09979625
8743,Lansdowne Community Unit,POINT (-3.215460742820309 51.47838973046233),-3.215460743,51.47838973
8744,District Nurse Base,POINT (-2.996834566561029 51.5769588806812),-2.996834567,51.57695888
8745,Lloyds Pharmacy,POINT (-1.482456476454184 52.42677521716079),-1.482456476,52.42677522
8746,Manor Pharmacy,POINT (-1.431590240600437 52.89797924588559),-1.431590241,52.89797925
8747,Instore Pharmacy,POINT (-2.278254499820247 52.34196017546198),-2.2782545,52.34196018
8748,The Dispensary,POINT (-0.008239329869871937 51.57167826210832),-0.00823933,51.57167826
8749,Clerkenwell Pharmacy,POINT (-0.1088769836051805 51.52615972920682),-0.108876984,51.52615973
8750,Morrisons Pharmacy,POINT (-2.1355892485156 53.61215155717432),-2.135589249,53.61215156
8751,Well Pharmacy,POINT (-1.139817060834257 51.74753380581343),-1.139817061,51.74753381
8752,Stafford Central Clinic,POINT (-2.116010590545005 52.80844491757291),-2.116010591,52.80844492
8753,Boots,POINT (-3.004269319931188 53.64732911344015),-3.00426932,53.64732911
8754,Vantage Pharmacy,POINT (-1.429273091775363 53.36064749988523),-1.429273092,53.3606475
8755,Armstrong Pharmacy,POINT (-1.426642791722856 53.34591760883114),-1.426642792,53.34591761
8756,Well Pharmacy,POINT (-1.426300529000333 53.34444630105797),-1.426300529,53.3444463
8757,Tesco in-store Pharmacy,POINT (-2.971812134440124 53.63176186817395),-2.971812134,53.63176187
8758,Bishops Castle Community Hospital,POINT (-3.000936442774063 52.49359227543963),-3.000936443,52.49359228
8759,Community Nurses Office,POINT (-1.960546188620338 52.48933227467653),-1.960546189,52.48933227
8760,Netherley Health Centre,POINT (-2.83958852629336 53.38827700616447),-2.839588526,53.38827701
8761,Hall Lane Resource Centre,POINT (-2.278203002441451 53.39407007075166),-2.278203002,53.39407007
8762,J Dinning (Lumley) Ltd,POINT (-1.543241296143553 54.83737486217618),-1.543241296,54.83737486
8763,Marina House,POINT (-0.09272562172439321 51.47141216551783),-0.092725622,51.47141217
8764,The Children's Centre,POINT (-3.034240545615459 51.82444965765625),-3.034240546,51.82444966
8765,Manor Pharmacy,POINT (-0.2934209131698983 51.81348225126109),-0.293420913,51.81348225
8766,Asda Pharmacy,POINT (-0.2536306967925721 53.77840704758451),-0.253630697,53.77840705
8767,Lloyds Pharmacy,POINT (-1.42787663493986 53.65585179556249),-1.427876635,53.6558518
8768,Cambelle Chemist,POINT (0.002735240811273056 51.43480256044202),0.002735241,51.43480256
8769,Wolverhampton Substance Misuse Service,POINT (-2.132028915369442 52.58220217797411),-2.132028915,52.58220218
8770,Health Visiting Team North,POINT (-1.423368827689809 52.47736627234593),-1.423368828,52.47736627
8771,District Nurses Office,POINT (-1.450059646303528 53.60049496613511),-1.450059646,53.60049497
8772,Community Nurses Office,POINT (0.09927533238257226 50.77267756072534),0.099275332,50.77267756
8773,United Pharmacy,POINT (-0.05890914117108818 51.40914925702923),-0.058909141,51.40914926
8774,Rowlands Pharmacy,POINT (-0.92685250735117 50.86086821431394),-0.926852507,50.86086821
8775,Day Lewis Pharmacy,POINT (-1.475903481233935 51.20855981196381),-1.475903481,51.20855981
8776,Day Lewis Pharmacy,POINT (-0.1061964343291985 51.47609085445523),-0.106196434,51.47609085
8777,Whitton Corner Pharmacy,POINT (-0.3650611416343123 51.44409210282468),-0.365061142,51.4440921
8778,Lister Hospital,POINT (-0.2119060684714479 51.92423760941185),-0.211906068,51.92423761
8779,Prince Charles Hospital,POINT (-3.385743143124394 51.76417598597447),-3.385743143,51.76417599
8780,Southend University Hospital,POINT (0.6886174360731877 51.55383752055884),0.688617436,51.55383752
8781,Royal Hampshire County Hospital,POINT (-1.329170141289621 51.06170640477296),-1.329170141,51.0617064
8782,St George's Hospital,POINT (-0.1757462115154881 51.42671835909262),-0.175746212,51.42671836
8783,York Hospital,POINT (-1.084284783723537 53.96895214467671),-1.084284784,53.96895214
8784,Rosie Maternity Hospital,POINT (0.1391724993925109 52.17373063770416),0.139172499,52.17373064
8785,James Paget University Hospital,POINT (1.717979973704479 52.5616719862226),1.717979974,52.56167199
8786,Lloyds Pharmacy,POINT (0.6919432899446591 51.54053249023926),0.69194329,51.54053249
8787,Witney Hospital,POINT (-1.489855820415286 51.7874072924423),-1.48985582,51.78740729
8788,Royal National Orthopaedic Hospital,POINT (-0.3104412404341837 51.63256300008065),-0.31044124,51.632563
8789,Wharfedale Hospital,POINT (-1.700597860594812 53.9143582555046),-1.700597861,53.91435826
8790,Millfield House,POINT (-1.690364151725678 53.86554444666641),-1.690364152,53.86554445
8791,Bridlington & District Hospital,POINT (-0.215737144334484 54.08653251365548),-0.215737144,54.08653251
8792,Blandford Community Hospital,POINT (-2.166643903432325 50.8618312390965),-2.166643903,50.86183124
8793,West Midlands Rehabilitation Centre,POINT (-1.938852466052109 52.43637208730919),-1.938852466,52.43637209
8794,Princess Royal Hospital,POINT (-0.09028219765810856 50.9910947638668),-0.090282198,50.99109476
8795,Tavistock Centre,POINT (-0.1754431619840019 51.54689845317017),-0.175443162,51.54689845
8796,Ashcroft Unit,POINT (-1.929896253625843 52.49283142343602),-1.929896254,52.49283142
8797,ELM Park Clinic,POINT (0.2072022434609452 51.55472234962408),0.207202243,51.55472235
8798,The James Cook University Hospital,POINT (-1.214805353515357 54.55175505116534),-1.214805354,54.55175505
8799,Kamsons Pharmacy,POINT (-0.1078423660593072 50.98817893991671),-0.107842366,50.98817894
8800,CMHT - Bethnal Green & Globe Town,POINT (-0.05602960155217681 51.52474724574814),-0.056029602,51.52474725
8801,District Nurses Office,POINT (-0.201389090175895 51.47628578323492),-0.20138909,51.47628578
8802,Community Nurses,POINT (-0.2270714808076634 51.49096591798228),-0.227071481,51.49096592
8803,Rowlands Pharmacy,POINT (-2.109020463942446 53.60763970192421),-2.109020464,53.6076397
8804,Adult Mental Health,POINT (-1.394848149034101 50.89565816759654),-1.394848149,50.89565817
8805,Waldron Health Centre,POINT (-0.03186470315994178 51.47701593385162),-0.031864703,51.47701593
8806,Fen House,POINT (-0.5769372396986586 53.18587310020675),-0.57693724,53.1858731
8807,Pomfret Lodge,POINT (-1.308133946208667 53.69112576665783),-1.308133946,53.69112577
8808,Drug and Alcohol Unit,POINT (-2.797737290853233 52.71039010416391),-2.797737291,52.7103901
8809,Mw Phillips Chemists,POINT (-3.145996379654689 51.48177610518227),-3.14599638,51.48177611
8810,Newton Community Hospital,POINT (-2.635273297598635 53.44597848224548),-2.635273298,53.44597848
8811,Walnut Tree Health Centre,POINT (-0.6908702961532087 52.02199900061128),-0.690870296,52.021999
8812,Mental Health Resource Centre,POINT (-2.733907975319529 52.22625148262692),-2.733907975,52.22625148
8813,Community Nurses Office,POINT (-3.256942574004296 51.51842329814712),-3.256942574,51.5184233
8814,Ealing CAMHS,POINT (-0.3577424096128739 51.50524194307975),-0.35774241,51.50524194
8815,Lloyds Pharmacy,POINT (-0.1106881095089415 51.64633691250731),-0.11068811,51.64633691
8816,Elgon Chemist,POINT (-0.04618350378884633 51.6478980453453),-0.046183504,51.64789805
8817,J Lord Pharmacy,POINT (-0.09361965575578619 51.59803255611876),-0.093619656,51.59803256
8818,Lister Chemist,POINT (-1.242477837267836 52.39111575447298),-1.242477837,52.39111575
8819,Jubilee Pharmacy,POINT (-2.019630453380134 52.55165505132024),-2.019630453,52.55165505
8820,Crown Pharmacy,POINT (-0.2852901071563823 51.69430976636649),-0.285290107,51.69430977
8821,Boots,POINT (-2.295170342942944 53.59211677313973),-2.295170343,53.59211677
8822,Well Pharmacy,POINT (-1.811033233830012 52.4664391683726),-1.811033234,52.46643917
8823,Stearns Pharmacy,POINT (-0.100173288421314 51.5831933753707),-0.100173288,51.58319338
8824,Rowlands Pharmacy,POINT (-0.1517552440910227 51.5466895381609),-0.151755244,51.54668954
8825,Pulse Pharmacy,POINT (-0.125347741788624 51.47049948304849),-0.125347742,51.47049948
8826,Heath Lane Pharmacy,POINT (-2.863828214239543 53.18895596131124),-2.863828214,53.18895596
8827,Rowlands Pharmacy,POINT (-3.0450312328115 53.43319094412691),-3.045031233,53.43319094
8828,W J Powell Chemists,POINT (-3.212647240077504 51.50086991795065),-3.21264724,51.50086992
8829,S&S Dispensing Chemist,POINT (-2.444765048672376 53.57299408856918),-2.444765049,53.57299409
8830,Clinical Case Managers,POINT (-2.901090803947874 53.27587619656389),-2.901090804,53.2758762
8831,Covercroft Centre,POINT (-2.153140348186556 52.2677416121123),-2.153140348,52.26774161
8832,The Orchards,POINT (-1.529228612807542 50.68529488211504),-1.529228613,50.68529488
8833,Community Mental Health Services,POINT (-1.303107151768411 53.69391537301837),-1.303107152,53.69391537
8834,Community Nurses Office,POINT (-2.450303588329843 52.69596685544968),-2.450303588,52.69596686
8835,Community Nurses Office,POINT (-2.633164663745536 50.93989634488224),-2.633164664,50.93989634
8836,Selly Oak Health Centre,POINT (-1.9382757920165 52.43852939485542),-1.938275792,52.43852939
8837,Community Nurses Office,POINT (-1.839081520089143 52.47570879828761),-1.83908152,52.4757088
8838,Dalston Health Centre,POINT (-2.986188031719653 54.84058936936168),-2.986188032,54.84058937
8839,Shaw House,POINT (-4.772358710931642 50.32788205754422),-4.772358711,50.32788206
8840,Grindon Pharmacy,POINT (-1.437659071310007 54.89040170143821),-1.437659071,54.8904017
8841,Day Lewis Pharmacy,POINT (-2.957110236860526 51.34601149590417),-2.957110237,51.3460115
8842,Day Lewis Pharmacy,POINT (-1.339861929771387 50.9005615917989),-1.33986193,50.90056159
8843,Silverdale Pharmacy,POINT (-1.164085337102054 52.91498007757515),-1.164085337,52.91498008
8844,Paydens Ltd,POINT (-0.2999484547849086 51.39082349181508),-0.299948455,51.39082349
8845,Hywel Dda Centre - CMHT,POINT (-2.679459236432737 51.64031928240536),-2.679459236,51.64031928
8846,Benjamin Pharmacy,POINT (-2.583408387622941 51.91257447879615),-2.583408388,51.91257448
8847,Community Mental Health Services,POINT (-0.912695515721915 52.47947238586456),-0.912695516,52.47947239
8848,East Enfield Community Support & Recovery Team,POINT (-0.08091676201423638 51.65386181292897),-0.080916762,51.65386181
8849,Princes Plain Clinic,POINT (0.04522164263849016 51.38098394402998),0.045221643,51.38098394
8850,Archway Community Mental Health Team,POINT (-0.1358980780648858 51.56449550299617),-0.135898078,51.5644955
8851,Camden Mews Day Hospital,POINT (-0.1350829154170152 51.54386284767297),-0.135082915,51.54386285
8852,Well Pharmacy,POINT (-1.405271176498749 53.3622094729655),-1.405271176,53.36220947
8853,Sheppey Hospital Pharmacy,POINT (0.7928907866416941 51.41556147886767),0.792890787,51.41556148
8854,"Community Mental Health Team A, B & C",POINT (-0.2175627131352844 51.5235002630017),-0.217562713,51.52350026
8855,Borders Macmillan Centre,POINT (-2.741940809208127 55.59547847757032),-2.741940809,55.59547848
8856,Clayton Health Centre,POINT (-2.184156573390168 53.48430824850143),-2.184156573,53.48430825
8857,Aberdeen Park,POINT (-0.09522284047113275 51.5517653271879),-0.09522284,51.55176533
8858,Norfolk and Norwich University Hospital,POINT (1.221168961634917 52.61754431203789),1.221168962,52.61754431
8859,Princess Alexandra Hospital,POINT (0.08545684931093812 51.77152888559866),0.085456849,51.77152889
8860,Whipps Cross University Hospital,POINT (0.002638400087829876 51.5788310679125),0.0026384,51.57883107
8861,Andover War Memorial Hospital,POINT (-1.494692359069234 51.21573708207041),-1.494692359,51.21573708
8862,Basingstoke & North Hampshire Hospital,POINT (-1.109917963056221 51.28063287652876),-1.109917963,51.28063288
8863,St Thomas' Hospital,POINT (-0.1184097755970835 51.49948830667855),-0.118409776,51.49948831
8864,Musgrove Park Hospital,POINT (-3.119651167581699 51.01196211535508),-3.119651168,51.01196212
8865,Hillingdon Hospital,POINT (-0.4609053126653078 51.52551552444974),-0.460905313,51.52551552
8866,The Princess Royal University Hospital,POINT (0.05914643900005553 51.36624340741572),0.059146439,51.36624341
8867,Worthing Hospital,POINT (-0.3634291953216806 50.81669129534481),-0.363429195,50.8166913
8868,Barnsley Hospital,POINT (-1.499584144746918 53.55831038703224),-1.499584145,53.55831039
8869,St Helier Hospital,POINT (-0.1836416787796993 51.38031321500507),-0.183641679,51.38031322
8870,Leicester General Hospital,POINT (-1.081763842581341 52.62992565668102),-1.081763843,52.62992566
8871,End of Life Services,POINT (-1.452578434005606 53.56624362792643),-1.452578434,53.56624363
8872,Safeguarding Children,POINT (-1.781441508280087 53.83206699596952),-1.781441508,53.832067
8873,Urmston Clinic,POINT (-2.364739233290157 53.45136108812373),-2.364739233,53.45136109
8874,Wellcare Pharmacy,POINT (-0.3398121750751315 51.60364330519012),-0.339812175,51.60364331
8875,Park Medical Centre,POINT (-2.020513257577867 53.10725526976663),-2.020513258,53.10725527
8876,Child Development Team,POINT (-0.02482012249497611 51.52639306616223),-0.024820122,51.52639307
8877,Longton Health Centre,POINT (-2.781833432255442 53.72787071475056),-2.781833432,53.72787071
8878,City Reach Health Services,POINT (1.287626009968717 52.63332553654288),1.28762601,52.63332554
8879,Kensington Health Centre Pharmacy,POINT (-2.949269592718459 53.40820148708247),-2.949269593,53.40820149
8880,Bolton One,POINT (-2.435159430235285 53.57434173672138),-2.43515943,53.57434174
8881,Barkerend Health Centre,POINT (-1.721848713897525 53.79783445719107),-1.721848714,53.79783446
8882,The Health Centre,POINT (-3.224679398078525 51.66486504063143),-3.224679398,51.66486504
8883,Thomas James Chemist,POINT (-0.1970167178403317 51.43889068121413),-0.197016718,51.43889068
8884,Murray's Healthcare,POINT (-2.089052483289115 52.51019225958619),-2.089052483,52.51019226
8885,Boots,POINT (-1.532511309034475 54.89958319153276),-1.532511309,54.89958319
8886,Cohens Chemist,POINT (-2.222679615201698 53.69196203220746),-2.222679615,53.69196203
8887,Whitworth Chemists Ltd,POINT (-2.328306314644508 53.68997518200015),-2.328306315,53.68997518
8888,St Mary's Hospital,POINT (-0.7209432822651552 52.39434698312864),-0.720943282,52.39434698
8889,Langworthy Cornerstone,POINT (-2.294069611468151 53.48364768197318),-2.294069611,53.48364768
8890,Children's & Family Centre,POINT (-0.001656986681969698 50.79555903268398),-0.001656987,50.79555903
8891,Hexham General Hospital,POINT (-2.093066724932943 54.96940608710931),-2.093066725,54.96940609
8892,Breedon House,POINT (-2.441604088709959 53.09549823249348),-2.441604089,53.09549823
8893,Bloomsbury Health Centre,POINT (-1.877093422534197 52.49233178856548),-1.877093423,52.49233179
8894,Farnham Hospital,POINT (-0.7846232246211284 51.220652628591),-0.784623225,51.22065263
8895,Aldermoor Health Centre,POINT (-1.428070313760413 50.94029596104044),-1.428070314,50.94029596
